VEHICLE_CLASS	MAKE	MODEL	MODEL-YEAR	FIT-ACTIVE	FIT-INACTIVE	UNFIT	WRECKED	OUT-OF-PROV	SOLD	SUSPENDED	TEMPORARY	TOTAL
TRAILER	EZLO	TEZ	2014	59	9	0	0	2	0	0	0	70
TRAILER	EZLO	TEZ	2013	30	2	0	0	5	0	0	0	37
TRAILER	EZLO	TEZ	2012	35	1	0	0	0	0	0	0	36
TRAILER	EZLO	TEZ	2011	39	4	0	0	1	0	0	0	44
TRAILER	EZLO	TEZ	2010	30	2	0	0	0	0	0	0	32
TRAILER	EZLO	TEZ	2009	46	1	0	0	5	0	0	0	52
TRAILER	EZLO	TEZ	2008	87	13	0	0	2	0	0	0	102
TRAILER	EZLO	TEZ	2007	115	12	0	0	6	0	0	0	133
TRAILER	EZLO	TEZ	2006	4	0	0	0	0	0	0	0	4
TRAILER	EZLO	TEZ	2005	9	0	0	0	0	0	0	0	9
TRAILER	EZLO	TEZ	2004	17	1	0	0	1	0	0	0	19
TRAILER	EZLO	TEZ	2003	8	2	0	0	1	0	0	0	11
TRAILER	EZLO	TEZ	2002	16	1	0	0	2	0	0	0	19
TRAILER	EZLO	TEZ	2001	25	4	0	0	2	0	0	0	31
TRAILER	EZLO	TEZ	2000	59	5	0	0	2	1	0	0	67
TRAILER	EZLO	TEZ	1999	118	16	0	0	4	0	0	0	138
TRAILER	EZLO	TEZ	1998	72	9	0	0	3	1	0	0	85
TRAILER	EZLO	TEZ	1997	22	6	0	0	0	0	0	0	28
TRAILER	EZLO	TEZ	1996	19	0	0	0	0	0	0	0	19
TRAILER	EZLO	TEZ	1995	15	3	0	0	2	0	0	0	20
TRAILER	EZLO	TEZ	1994	51	8	0	0	2	0	0	0	61
TRAILER	EZLO	TEZ	1993	67	13	0	0	3	4	0	0	87
TRAILER	EZLO	TEZ	1992	49	4	0	0	2	0	0	0	55
TRAILER	EZLO	TEZ	1991	30	4	0	0	3	1	0	0	38
TRAILER	EZLO	TM6	1989	90	17	0	0	8	0	0	0	115
TRAILER	EZLO	TM6	1988	97	19	1	0	9	0	0	0	126
TRAILER	EZLO	TM6	1987	103	20	1	0	5	1	0	0	130
TRAILER	EZLO	TM6	1986	51	8	0	0	2	1	0	0	62
TRAILER	EZLO	TM6	1985	46	6	0	0	4	0	0	0	56
TRAILER	EZLO	TM6	1984	47	4	0	0	0	1	0	0	52
TRAILER	EZLO	TM6	1983	8	1	0	0	1	0	0	0	10
TRAILER	EZLO	TM6	1982	9	0	0	0	0	0	0	0	9
TRAILER	EZLO	TM6	1981	9	0	0	0	1	0	0	0	10
TRAILER	EZLO	TM6	1980	4	0	0	0	0	0	0	0	4
TRAILER	EZLO	TM6	1979	2	0	0	0	0	0	0	0	2
TRAILER	EZLO	YEZ	2000	744	73	0	0	16	4	0	0	837
TRAILER	EZLO	YEZ	1999	1	0	0	0	0	0	0	0	1
TRAILER	EZLO	1EZ	2017	1	0	0	0	0	0	0	0	1
TRAILER	EZLO	1EZ	2004	1	0	0	0	0	0	0	0	1
TRAILER	EZLO	1EZ	2002	0	1	0	0	0	0	0	0	1
TRAILER	EZLO	1EZ	2001	328	29	0	0	9	3	0	0	369
TRAILER	EZLO	1EZ	1991	1	0	0	0	0	0	0	0	1
TRAILER	EZLO	120	2022	1	0	0	0	0	0	0	0	1
TRAILER	EZLO	120	2014	1	0	0	0	0	0	0	0	1
TRAILER	EZLO	120	2006	1	0	0	0	0	0	0	0	1
TRAILER	EZLO	120	2003	1	0	0	0	0	0	0	0	1
TRAILER	EZLO	120	2002	1	0	0	0	0	0	0	0	1
TRAILER	EZLO	120	2001	1	0	0	0	0	0	0	0	1
TRAILER	EZLO	120	2000	1	1	0	0	0	0	0	0	2
TRAILER	EZLO	120	1999	1	1	0	0	0	0	0	0	2
TRAILER	EZLO	120	1997	4	0	0	0	0	0	0	0	4
TRAILER	EZLO	120	1992	8	2	0	0	0	0	0	0	10
TRAILER	EZLO	120	1991	4	0	0	0	0	0	0	0	4
TRAILER	EZLO	120	1990	2	1	0	0	0	0	0	0	3
TRAILER	EZLO	120	1989	2	0	0	0	0	0	0	0	2
TRAILER	EZLO	120	1988	1	0	0	0	0	0	0	0	1
TRAILER	EZLO	120	1986	2	0	0	0	0	0	0	0	2
TRAILER	EZLO	120	1985	8	1	0	0	0	0	0	0	9
TRAILER	EZLO	120	1984	12	1	1	0	0	1	0	0	15
TRAILER	EZLO	120	1983	78	16	0	0	6	2	0	0	102
TRAILER	EZLO	120	1982	24	1	0	0	0	1	0	0	26
TRAILER	EZLO	120	1981	31	2	0	0	1	0	0	0	34
TRAILER	EZLO	120	1980	44	7	1	0	0	1	0	0	53
TRAILER	EZLO	120	1979	46	4	0	0	2	0	0	0	52
TRAILER	EZLO	120	1978	37	4	0	0	0	0	0	0	41
TRAILER	EZLO	120	1977	30	2	0	0	0	1	0	0	33
TRAILER	EZLO	120	1976	14	2	0	0	0	0	0	0	16
TRAILER	EZLO	120	1975	1	0	0	0	0	0	0	0	1
TRAILER	EZLO	120	1974	9	3	0	0	0	0	0	0	12
TRAILER	EZLO	120	1973	4	1	0	0	0	0	0	0	5
TRAILER	EZLO	14F	2005	0	1	0	0	0	0	0	0	1
TRAILER	EZLO	14F	1993	1	0	0	0	0	0	0	0	1
TRAILER	EZLO	14F	1989	1	0	0	0	0	0	0	0	1
TRAILER	EZLO	14F	1985	1	0	0	0	0	0	0	0	1
TRAILER	EZLO	14F	1982	2	0	0	0	0	0	0	0	2
TRAILER	EZLO	14F	1981	1	1	0	0	0	0	0	0	2
TRAILER	EZLO	14F	1980	4	0	0	0	0	0	0	0	4
TRAILER	EZLO	14F	1979	8	1	0	0	0	0	0	0	9
TRAILER	EZLO	14F	1978	149	14	1	0	6	1	0	0	171
TRAILER	EZLO	14F	1977	93	13	0	0	4	2	0	0	112
TRAILER	EZLO	14F	1976	119	18	0	0	5	0	0	0	142
TRAILER	EZLO	14F	1975	31	3	0	0	0	0	0	0	34
TRAILER	EZLO	14F	1974	21	0	0	0	0	0	0	0	21
TRAILER	EZLO	14F	1973	5	0	0	0	0	0	0	0	5
TRAILER	EZLO	14F	1972	1	0	0	0	0	0	0	0	1
TRAILER	EZLO	14F	1971	1	0	0	0	0	0	0	0	1
TRAILER	EZLO	14F	1900	1	0	0	0	0	0	0	0	1
TRAILER	EZLO	14J	1979	1	0	0	0	0	0	0	0	1
TRAILER	EZLO	14J	1978	14	2	0	0	0	0	0	0	16
TRAILER	EZLO	14J	1977	10	0	0	0	0	1	0	0	11
TRAILER	EZLO	14J	1976	38	4	0	0	0	0	0	0	42
TRAILER	EZLO	14J	1975	132	18	0	0	1	1	0	0	152
TRAILER	EZLO	14J	1974	160	12	0	0	1	0	0	0	173
TRAILER	EZLO	14J	1973	97	16	0	1	1	1	0	0	116
TRAILER	EZLO	14J	1972	13	0	0	0	0	0	0	0	13
TRAILER	EZLO	14J	1971	2	0	0	0	0	0	0	0	2
TRAILER	EZLO	15J	1980	1	0	0	0	0	0	0	0	1
TRAILER	EZLO	15J	1979	9	1	0	0	0	0	0	0	10
TRAILER	EZLO	15J	1978	49	10	0	0	0	1	0	0	60
TRAILER	EZLO	15J	1977	45	13	0	0	1	0	0	0	59
TRAILER	EZLO	15J	1976	75	9	0	0	2	3	0	0	89
TRAILER	EZLO	15J	1975	93	13	0	0	6	3	0	0	115
TRAILER	EZLO	15J	1974	76	13	0	0	0	3	0	0	92
TRAILER	EZLO	15J	1973	47	7	0	0	1	0	0	0	55
TRAILER	EZLO	15J	1972	7	1	0	0	0	0	0	0	8
TRAILER	EZLO	15J	1971	4	0	0	0	0	0	0	0	4
TRAILER	EZLO	15J	1970	1	0	0	0	0	0	0	0	1
TRAILER	EZLO	15J	1900	1	0	0	0	0	0	0	0	1
TRAILER	EZLO	16F	2002	1	0	0	0	0	0	0	0	1
TRAILER	EZLO	16F	2001	1	0	0	0	0	0	0	0	1
TRAILER	EZLO	16F	2000	0	1	0	0	0	0	0	0	1
TRAILER	EZLO	16F	1999	2	0	0	0	0	0	0	0	2
TRAILER	EZLO	16F	1993	0	1	0	0	0	0	0	0	1
TRAILER	EZLO	16F	1990	1	0	0	0	0	0	0	0	1
TRAILER	EZLO	16F	1988	1	0	0	0	0	0	0	0	1
TRAILER	EZLO	16F	1987	1	0	0	0	0	0	0	0	1
TRAILER	EZLO	16F	1986	1	0	0	0	0	0	0	0	1
TRAILER	EZLO	16F	1983	2	0	0	0	0	0	0	0	2
TRAILER	EZLO	16F	1982	1	0	0	0	0	0	0	0	1
TRAILER	EZLO	16F	1981	2	0	0	0	0	0	0	0	2
TRAILER	EZLO	16F	1980	1	0	0	0	0	0	0	0	1
TRAILER	EZLO	16F	1979	14	6	0	0	1	0	0	0	21
TRAILER	EZLO	16F	1978	97	16	0	0	2	3	0	0	118
TRAILER	EZLO	16F	1977	73	14	0	0	4	0	0	0	91
TRAILER	EZLO	16F	1976	79	9	1	0	0	1	0	0	90
TRAILER	EZLO	16F	1975	5	0	0	0	0	0	0	0	5
TRAILER	EZLO	16F	1974	1	0	0	0	0	0	0	0	1
TRAILER	EZLO	16F	1973	3	0	0	0	0	0	0	0	3
TRAILER	EZLO	16F	1972	1	0	0	0	0	0	0	0	1
TRAILER	EZLO	16F	1971	1	0	0	0	0	0	0	0	1
TRAILER	EZLO	17W	1999	2	0	0	0	0	0	0	0	2
TRAILER	EZLO	17W	1980	1	0	0	0	0	0	0	0	1
TRAILER	EZLO	17W	1979	5	1	0	0	0	0	0	0	6
TRAILER	EZLO	17W	1978	16	4	0	0	0	2	0	0	22
TRAILER	EZLO	17W	1977	35	3	0	0	0	0	0	0	38
TRAILER	EZLO	17W	1976	27	4	0	0	1	1	0	0	33
TRAILER	EZLO	17W	1975	44	4	0	0	2	2	0	0	52
TRAILER	EZLO	17W	1974	50	2	0	0	0	0	0	0	52
TRAILER	EZLO	17W	1973	22	1	0	0	2	0	0	0	25
TRAILER	EZLO	17W	1972	1	0	0	0	0	0	0	0	1
TRAILER	EZLO	17W	1971	2	1	0	0	0	0	0	0	3
TRAILER	EZLO	2EZ	2002	1010	67	0	0	25	4	0	0	1106
TRAILER	EZLO	2EZ	2001	2	0	0	0	0	0	0	0	2
TRAILER	EZLO	3EZ	2003	1577	107	0	0	32	6	0	0	1722
TRAILER	EZLO	3EZ	2002	1	0	0	0	0	0	0	0	1
TRAILER	EZLO	4EZ	2004	1272	69	1	0	41	6	0	0	1389
TRAILER	EZLO	4EZ	2003	2	0	0	0	1	0	0	0	3
TRAILER	EZLO	42M	1985	0	0	0	0	1	0	0	0	1
TRAILER	EZLO	42M	1984	5	2	0	0	0	0	0	0	7
TRAILER	EZLO	42M	1983	9	4	0	0	0	0	0	0	13
TRAILER	EZLO	42M	1982	38	9	0	0	1	3	0	0	51
TRAILER	EZLO	42M	1981	69	13	0	0	3	0	0	0	85
TRAILER	EZLO	42M	1980	69	9	0	0	2	0	0	0	80
TRAILER	EZLO	42M	1979	43	10	0	0	0	0	0	0	53
TRAILER	EZLO	42M	1978	4	0	0	0	1	0	0	0	5
TRAILER	EZLO	42M	1900	1	0	0	0	0	0	0	0	1
TRAILER	EZLO	48M	1990	2	0	0	0	0	0	0	0	2
TRAILER	EZLO	48M	1989	0	1	0	0	0	0	0	0	1
TRAILER	EZLO	48M	1987	2	0	0	0	0	0	0	0	2
TRAILER	EZLO	48M	1986	2	1	0	0	0	0	0	0	3
TRAILER	EZLO	48M	1985	7	1	0	0	0	0	0	0	8
TRAILER	EZLO	48M	1984	2	0	0	0	0	0	0	0	2
TRAILER	EZLO	48M	1983	40	7	1	0	0	2	0	0	50
TRAILER	EZLO	48M	1982	80	11	0	0	3	1	0	0	95
TRAILER	EZLO	48M	1981	91	12	0	0	5	2	0	0	110
TRAILER	EZLO	48M	1980	126	10	1	0	5	1	0	0	143
TRAILER	EZLO	48M	1979	128	18	0	0	4	0	0	0	150
TRAILER	EZLO	48M	1978	3	0	0	0	0	0	0	0	3
TRAILER	EZLO	481	1989	1	0	0	0	0	0	0	0	1
TRAILER	EZLO	481	1984	3	1	0	0	0	0	0	0	4
TRAILER	EZLO	481	1983	4	0	0	0	0	0	0	0	4
TRAILER	EZLO	481	1982	45	4	0	0	1	1	0	0	51
TRAILER	EZLO	481	1981	112	17	0	0	3	3	0	0	135
TRAILER	EZLO	481	1980	90	13	0	0	1	0	0	0	104
TRAILER	EZLO	481	1979	74	9	0	0	1	1	0	0	85
TRAILER	EZLO	481	1978	1	1	0	0	0	0	0	0	2
TRAILER	EZLO	481	1972	1	0	0	0	0	0	0	0	1
TRAILER	EZLO	481	1900	1	0	0	0	0	0	0	0	1
TRAILER	EZLO	5EZ	2007	1	0	0	0	0	0	0	0	1
TRAILER	EZLO	5EZ	2006	1	0	0	0	0	0	0	0	1
TRAILER	EZLO	5EZ	2005	1350	83	2	0	30	7	0	0	1472
TRAILER	EZLO	52M	1987	2	1	0	0	0	0	0	0	3
TRAILER	EZLO	52M	1986	3	1	0	0	0	0	0	0	4
TRAILER	EZLO	52M	1985	5	2	0	0	0	0	0	0	7
TRAILER	EZLO	52M	1984	9	0	0	0	0	0	0	0	9
TRAILER	EZLO	52M	1983	23	3	1	0	2	0	0	0	29
TRAILER	EZLO	52M	1982	71	15	0	0	1	1	0	0	88
TRAILER	EZLO	52M	1981	145	22	0	0	4	2	0	0	173
TRAILER	EZLO	52M	1980	69	10	0	0	5	0	0	0	84
TRAILER	EZLO	52M	1979	73	11	0	0	3	1	0	0	88
TRAILER	EZLO	52M	1978	2	0	0	0	0	0	0	0	2
TRAILER	EZLO	52M	1976	0	1	0	0	0	0	0	0	1
TRAILER	EZLO	52M	1911	0	1	0	0	0	0	0	0	1
TRAILER	EZLO	58W	2023	1	0	0	0	0	0	0	0	1
TRAILER	EZLO	58W	2022	83	0	0	0	2	0	0	0	85
TRAILER	EZLO	58W	2021	143	3	0	0	0	0	0	0	146
TRAILER	EZLO	58W	2020	48	2	0	0	0	0	0	0	50
TRAILER	EZLO	58W	2019	59	3	0	0	0	0	0	0	62
TRAILER	EZLO	6EZ	2006	1720	81	1	0	40	8	0	0	1850
TRAILER	EZLO	67B	2023	1	0	0	0	0	0	0	0	1
TRAILER	EZLO	67B	2022	100	1	0	0	0	0	0	0	101
TRAILER	EZLO	67B	2021	133	1	0	0	1	0	0	0	135
TRAILER	EZLO	67B	2020	100	1	0	0	1	0	0	0	102
TRAILER	EZLO	67B	2019	110	2	0	0	0	0	0	0	112
TRAILER	EZLO	7EZ	2007	408	25	0	0	9	1	0	0	443
TRAILER	EZLO	7EZ	2006	2	0	0	0	0	0	0	0	2
TRAILER	EZLO	7EZ	2000	1	0	0	0	0	0	0	0	1
TRAILER	EZLO	96B	2022	14	0	0	0	0	0	0	0	14
TRAILER	EZLO	96B	2021	35	0	0	0	0	0	0	0	35
TRAILER	EZLO	96B	2020	42	1	0	0	0	0	0	0	43
TRAILER	EZLO	96B	2019	50	0	0	0	0	0	0	0	50
TRAILER	EZLO	96B	2018	4	0	0	0	0	0	0	0	4
TRAILER	EZLO	96B	2017	1	0	0	0	0	0	0	0	1
TRAILER	EZLO	96B	2016	2	0	0	0	1	0	0	0	3
TRAILER	EZLO	96B	2015	3	0	0	0	0	0	0	0	3
TRAILER	EZLO	96B	2014	3	0	0	0	0	0	0	0	3
TRAILER	EZLO	96B	2013	2	0	0	0	1	0	0	0	3
TRAILER	EZLO	96B	2012	2	1	0	0	0	0	0	0	3
TRAILER	EZLO	96B	2011	2	0	0	0	0	0	0	0	2
TRAILER	EZLO	96B	2010	4	0	0	0	0	0	0	0	4
TRAILER	EZLO	96B	2009	6	2	0	0	0	0	0	0	8
TRAILER	EZLO	96B	2008	8	1	0	0	0	0	0	0	9
TRAILER	EZLO	96B	2007	12	0	0	0	0	0	0	0	12
TRAILER	EZLO	96B	2006	3	0	0	0	1	0	0	0	4
TRAILER	EZLO	96B	2005	4	0	0	0	0	0	0	0	4
TRAILER	EZLO	96B	2003	3	0	0	0	0	0	0	0	3
TRAILER	EZLO	96B	2002	3	0	0	0	0	0	0	0	3
TRAILER	EZLO	96B	2001	4	0	0	0	0	0	0	0	4
TRAILER	EZLO	96B	2000	2	0	0	0	0	0	0	0	2
TRAILER	EZLO	***	2023	14	0	0	0	0	0	0	0	14
TRAILER	EZLO	***	2022	308	4	0	0	0	0	0	0	312
TRAILER	EZLO	***	2021	342	10	0	0	2	0	0	0	354
TRAILER	EZLO	***	2020	210	8	1	0	1	0	0	0	220
TRAILER	EZLO	***	2019	319	7	0	0	1	0	0	0	327
TRAILER	EZLO	***	2018	176	6	0	0	0	0	0	0	182
TRAILER	EZLO	***	2017	137	5	0	0	0	0	0	0	142
TRAILER	EZLO	***	2016	86	4	0	0	4	1	0	0	95
TRAILER	EZLO	***	2015	139	6	0	0	1	0	0	0	146
TRAILER	EZLO	***	2014	123	3	0	0	1	0	0	0	127
TRAILER	EZLO	***	2013	156	3	0	0	3	1	0	0	163
TRAILER	EZLO	***	2012	128	4	1	0	5	1	0	0	139
TRAILER	EZLO	***	2011	151	9	0	0	9	0	0	0	169
TRAILER	EZLO	***	2010	211	7	0	0	10	0	0	0	228
TRAILER	EZLO	***	2009	319	14	0	0	11	0	0	0	344
TRAILER	EZLO	***	2008	430	20	0	0	15	2	0	0	467
TRAILER	EZLO	***	2007	336	20	0	0	16	2	0	0	374
TRAILER	EZLO	***	2006	307	18	1	0	16	2	0	0	344
TRAILER	EZLO	***	2005	261	32	0	0	6	1	0	0	300
TRAILER	EZLO	***	2004	231	24	1	0	8	1	0	0	265
TRAILER	EZLO	***	2003	252	9	1	0	13	1	0	0	276
TRAILER	EZLO	***	2002	222	19	1	0	8	0	0	0	250
TRAILER	EZLO	***	2001	273	21	0	0	12	4	0	0	310
TRAILER	EZLO	***	2000	249	29	2	0	10	1	0	0	291
TRAILER	EZLO	***	1999	156	18	0	0	6	2	0	0	182
TRAILER	EZLO	***	1998	89	11	0	0	7	0	0	0	107
TRAILER	EZLO	***	1997	143	23	0	0	3	0	0	0	169
TRAILER	EZLO	***	1996	119	21	0	0	0	1	0	0	141
TRAILER	EZLO	***	1995	90	19	0	0	3	1	0	0	113
TRAILER	EZLO	***	1994	114	17	0	0	3	1	0	0	135
TRAILER	EZLO	***	1993	166	21	1	0	2	0	0	0	190
TRAILER	EZLO	***	1992	111	15	1	0	4	1	0	0	132
TRAILER	EZLO	***	1991	242	30	0	0	12	0	0	0	284
TRAILER	EZLO	***	1990	630	93	2	0	26	7	0	0	758
TRAILER	EZLO	***	1989	642	102	0	0	28	13	0	0	785
TRAILER	EZLO	***	1988	344	51	2	0	9	5	0	0	411
TRAILER	EZLO	***	1987	265	59	0	0	14	2	0	0	340
TRAILER	EZLO	***	1986	184	35	2	0	5	1	0	0	227
TRAILER	EZLO	***	1985	301	33	1	0	10	5	0	0	350
TRAILER	EZLO	***	1984	330	57	1	1	14	7	0	0	410
TRAILER	EZLO	***	1983	443	66	0	2	16	8	0	0	535
TRAILER	EZLO	***	1982	388	66	0	0	18	9	0	0	481
TRAILER	EZLO	***	1981	579	89	0	2	16	13	0	0	699
TRAILER	EZLO	***	1980	847	111	0	0	32	5	0	0	995
TRAILER	EZLO	***	1979	876	136	5	2	23	16	0	0	1058
TRAILER	EZLO	***	1978	781	131	0	0	15	12	0	0	939
TRAILER	EZLO	***	1977	846	134	0	1	20	5	0	0	1006
TRAILER	EZLO	***	1976	729	143	1	2	16	3	0	0	894
TRAILER	EZLO	***	1975	780	125	0	0	18	13	0	0	936
TRAILER	EZLO	***	1974	733	116	2	1	18	13	0	0	883
TRAILER	EZLO	***	1973	514	78	0	0	11	6	0	0	609
TRAILER	EZLO	***	1972	123	19	0	0	1	1	0	0	144
TRAILER	EZLO	***	1971	59	7	0	0	3	0	0	0	69
TRAILER	EZLO	***	1970	15	1	0	0	0	0	0	0	16
TRAILER	EZLO	***	1969	8	2	0	0	1	0	0	0	11
TRAILER	EZLO	***	1968	4	0	0	0	0	0	0	0	4
TRAILER	EZLO	***	1967	3	0	0	0	0	0	0	0	3
TRAILER	EZLO	***	1966	3	1	0	0	0	0	0	0	4
TRAILER	EZLO	***	1965	2	1	0	0	0	0	0	0	3
TRAILER	EZLO	***	1964	0	2	0	0	0	0	0	0	2
TRAILER	EZLO	***	1963	0	1	0	0	0	0	0	0	1
TRAILER	EZLO	***	1962	3	0	0	0	0	0	0	0	3
TRAILER	EZLO	***	1961	2	0	0	0	0	0	0	0	2
TRAILER	EZLO	***	1960	2	0	0	0	0	0	0	0	2
TRAILER	EZLO	***	1958	1	0	0	0	0	0	0	0	1
TRAILER	EZLO	***	1950	0	0	0	0	0	1	0	0	1
TRAILER	EZLO	***	1900	4	0	0	0	0	0	0	0	4
TRAILER	FALC	***	2023	2	0	0	0	0	0	0	0	2
TRAILER	FALC	***	2022	6	1	0	0	0	0	0	0	7
TRAILER	FALC	***	2021	2	0	0	0	0	0	0	0	2
TRAILER	FALC	***	2020	6	0	0	0	0	0	0	0	6
TRAILER	FALC	***	2019	12	0	0	0	0	0	0	0	12
TRAILER	FALC	***	2018	11	1	0	0	0	0	0	0	12
TRAILER	FALC	***	2017	11	0	0	0	0	0	0	0	11
TRAILER	FALC	***	2016	3	1	0	0	0	0	0	0	4
TRAILER	FALC	***	2015	3	0	0	0	0	0	0	0	3
TRAILER	FALC	***	2014	1	2	0	0	0	0	0	0	3
TRAILER	FALC	***	2013	1	2	0	0	0	0	0	0	3
TRAILER	FALC	***	2012	1	3	1	0	0	0	0	0	5
TRAILER	FALC	***	2011	2	0	0	0	0	0	0	0	2
TRAILER	FALC	***	2010	1	2	0	0	0	0	0	0	3
TRAILER	FALC	***	2007	1	0	0	0	0	0	0	0	1
TRAILER	FALC	***	2006	2	1	0	0	0	0	0	0	3
TRAILER	FALC	***	2004	1	1	0	0	0	0	0	0	2
TRAILER	FALC	***	2003	0	1	0	0	0	0	0	0	1
TRAILER	FALC	***	2002	2	0	0	0	0	0	0	0	2
TRAILER	FALC	***	2000	3	0	0	0	0	0	0	0	3
TRAILER	FALC	***	1998	1	0	0	0	0	0	0	0	1
TRAILER	FALC	***	1997	0	1	0	0	0	0	0	0	1
TRAILER	FALC	***	1994	3	1	0	0	0	0	0	0	4
TRAILER	FALC	***	1993	1	0	0	0	1	0	0	0	2
TRAILER	FALC	***	1991	3	0	0	0	0	0	0	0	3
TRAILER	FALC	***	1989	3	1	0	0	0	0	0	0	4
TRAILER	FALC	***	1988	6	1	1	0	1	0	0	0	9
TRAILER	FALC	***	1987	17	7	1	0	1	1	0	0	27
TRAILER	FALC	***	1986	8	6	0	0	2	0	0	0	16
TRAILER	FALC	***	1985	35	14	0	0	0	2	0	0	51
TRAILER	FALC	***	1984	4	5	0	0	0	0	0	0	9
TRAILER	FALC	***	1983	7	7	0	0	2	0	0	0	16
TRAILER	FALC	***	1982	8	18	0	0	0	0	0	0	26
TRAILER	FALC	***	1981	21	20	0	0	1	0	0	0	42
TRAILER	FALC	***	1980	16	10	0	0	0	0	0	0	26
TRAILER	FALC	***	1979	9	22	1	0	0	2	0	0	34
TRAILER	FALC	***	1978	18	19	0	0	2	1	0	0	40
TRAILER	FALC	***	1977	23	18	0	0	3	0	0	0	44
TRAILER	FALC	***	1976	113	56	0	0	8	2	0	0	179
TRAILER	FALC	***	1975	23	12	0	0	0	0	0	0	35
TRAILER	FALC	***	1974	27	21	0	0	6	0	0	0	54
TRAILER	FALC	***	1973	43	33	0	0	3	0	0	0	79
TRAILER	FALC	***	1972	27	22	0	0	4	2	0	0	55
TRAILER	FALC	***	1971	37	17	0	0	2	1	0	0	57
TRAILER	FALC	***	1970	31	15	1	0	1	1	0	0	49
TRAILER	FALC	***	1969	44	24	0	0	2	3	0	0	73
TRAILER	FALC	***	1968	81	51	0	1	2	2	0	0	137
TRAILER	FALC	***	1967	70	26	0	0	2	3	0	0	101
TRAILER	FALC	***	1966	59	15	0	0	3	0	0	0	77
TRAILER	FALC	***	1965	42	14	0	0	3	0	0	0	59
TRAILER	FALC	***	1964	56	20	0	0	5	1	0	0	82
TRAILER	FALC	***	1963	36	13	0	0	2	0	0	0	51
TRAILER	FALC	***	1962	22	3	0	0	1	0	0	0	26
TRAILER	FALC	***	1961	1	1	0	0	0	0	0	0	2
TRAILER	FALC	***	1958	0	1	0	0	0	0	0	0	1
TRAILER	FALC	***	1923	0	1	0	0	0	0	0	0	1
TRAILER	FEAT	***	2023	4	0	0	0	0	0	0	0	4
TRAILER	FEAT	***	2022	11	0	0	0	0	0	0	0	11
TRAILER	FEAT	***	2021	9	0	0	0	0	0	0	0	9
TRAILER	FEAT	***	2020	8	0	0	0	0	0	0	0	8
TRAILER	FEAT	***	2019	12	0	0	0	0	0	0	0	12
TRAILER	FEAT	***	2018	7	6	0	0	0	0	0	0	13
TRAILER	FEAT	***	2017	4	0	0	0	1	0	0	0	5
TRAILER	FEAT	***	2016	25	2	0	0	0	0	0	0	27
TRAILER	FEAT	***	2015	31	1	0	0	0	0	0	0	32
TRAILER	FEAT	***	2014	52	2	0	0	1	0	0	0	55
TRAILER	FEAT	***	2013	74	5	0	0	5	0	0	0	84
TRAILER	FEAT	***	2012	50	2	0	0	3	0	0	0	55
TRAILER	FEAT	***	2011	84	4	0	0	6	1	0	0	95
TRAILER	FEAT	***	2010	46	5	0	0	2	0	0	0	53
TRAILER	FEAT	***	2009	48	4	0	0	1	0	0	0	53
TRAILER	FEAT	***	2008	105	8	1	0	8	0	0	0	122
TRAILER	FEAT	***	2007	170	11	1	0	25	0	0	0	207
TRAILER	FEAT	***	2006	188	23	0	0	16	0	0	0	227
TRAILER	FEAT	***	2005	226	17	0	0	16	1	0	0	260
TRAILER	FEAT	***	2004	173	5	2	0	7	0	0	0	187
TRAILER	FEAT	***	2003	94	4	0	0	7	0	0	0	105
TRAILER	FEAT	***	2002	66	1	0	0	0	0	0	0	67
TRAILER	FEAT	***	2001	66	3	2	0	7	0	0	0	78
TRAILER	FEAT	***	2000	66	3	1	0	1	0	0	0	71
TRAILER	FEAT	***	1999	46	2	0	0	1	0	0	0	49
TRAILER	FEAT	***	1998	44	2	2	0	3	0	0	0	51
TRAILER	FEAT	***	1997	34	5	0	0	0	0	0	0	39
TRAILER	FEAT	***	1996	53	4	0	0	1	0	0	0	58
TRAILER	FEAT	***	1995	24	4	0	0	2	0	0	0	30
TRAILER	FEAT	***	1994	19	1	0	0	0	0	0	0	20
TRAILER	FEAT	***	1993	15	0	0	0	2	0	0	0	17
TRAILER	FEAT	***	1992	22	5	0	0	3	0	0	0	30
TRAILER	FEAT	***	1991	9	0	0	0	1	0	0	0	10
TRAILER	FEAT	***	1990	15	1	0	0	4	0	0	0	20
TRAILER	FEAT	***	1989	17	2	0	0	2	0	0	0	21
TRAILER	FEAT	***	1988	7	2	0	0	2	0	0	0	11
TRAILER	FEAT	***	1987	3	0	0	0	2	0	0	0	5
TRAILER	FEAT	***	1986	0	0	0	0	1	1	0	0	2
TRAILER	FEAT	***	1984	5	0	0	0	0	0	0	0	5
TRAILER	FEAT	***	1983	2	0	0	0	0	0	0	0	2
TRAILER	FEAT	***	1982	1	0	0	0	1	0	0	0	2
TRAILER	FEAT	***	1981	4	0	0	0	0	0	0	0	4
TRAILER	FEAT	***	1979	1	1	0	0	0	0	0	0	2
TRAILER	FERG	***	2019	1	0	0	0	0	0	0	0	1
TRAILER	FERG	***	1998	1	0	0	0	0	0	0	0	1
TRAILER	FERG	***	1997	1	0	0	0	0	0	0	0	1
TRAILER	FERG	***	1996	2	0	0	0	0	0	0	0	2
TRAILER	FERG	***	1995	5	0	0	0	0	0	0	0	5
TRAILER	FERG	***	1994	3	1	0	0	0	0	0	0	4
